"","X","year","town","flat_type","block","street_name","floor_area_sqm","flat_model","avg_resale_price","blk_street_name","latitude","longitude"
"3190",3190,2019,"CHOA CHU KANG","EXECUTIVE","275","CHOA CHU KANG AVE 2",143,"Apartment",453000,"275%20CHOA%20CHU%20KANG%20AVE%202","1.37927559119005","103.742229694175"
"3191",3191,2019,"CHOA CHU KANG","EXECUTIVE","275","CHOA CHU KANG AVE 2",147,"Apartment",485000,"275%20CHOA%20CHU%20KANG%20AVE%202","1.37927559119005","103.742229694175"
"3192",3192,2019,"CHOA CHU KANG","EXECUTIVE","282","CHOA CHU KANG AVE 3",144,"Apartment",465000,"282%20CHOA%20CHU%20KANG%20AVE%203","1.38025443409644","103.743214351168"
"3193",3193,2019,"CHOA CHU KANG","EXECUTIVE","282","CHOA CHU KANG AVE 3",146,"Maisonette",540000,"282%20CHOA%20CHU%20KANG%20AVE%203","1.38025443409644","103.743214351168"
"3194",3194,2019,"CHOA CHU KANG","EXECUTIVE","287","CHOA CHU KANG AVE 2",146,"Maisonette",558000,"287%20CHOA%20CHU%20KANG%20AVE%202","1.3787579315755099","103.741866776677"
"3195",3195,2019,"CHOA CHU KANG","EXECUTIVE","297A","CHOA CHU KANG AVE 2",141,"Premium Apartment",484000,"297A%20CHOA%20CHU%20KANG%20AVE%202","1.37693722071654","103.742296003255"
"3196",3196,2019,"CHOA CHU KANG","EXECUTIVE","420","CHOA CHU KANG AVE 4",143,"Apartment",535000,"420%20CHOA%20CHU%20KANG%20AVE%204","1.3814712751278302","103.74137594748501"
"3197",3197,2019,"CHOA CHU KANG","EXECUTIVE","420","CHOA CHU KANG AVE 4",150,"Apartment",550000,"420%20CHOA%20CHU%20KANG%20AVE%204","1.3814712751278302","103.74137594748501"
"3198",3198,2019,"CHOA CHU KANG","EXECUTIVE","436","CHOA CHU KANG AVE 4",144,"Apartment",550000,"436%20CHOA%20CHU%20KANG%20AVE%204","1.3845738801474","103.740368750567"
"3199",3199,2019,"CHOA CHU KANG","EXECUTIVE","437","CHOA CHU KANG AVE 4",144,"Apartment",533000,"437%20CHOA%20CHU%20KANG%20AVE%204","1.38410980069155","103.740645540511"
"3200",3200,2019,"CHOA CHU KANG","EXECUTIVE","437","CHOA CHU KANG AVE 4",148,"Apartment",553000,"437%20CHOA%20CHU%20KANG%20AVE%204","1.38410980069155","103.740645540511"
"3201",3201,2019,"CHOA CHU KANG","EXECUTIVE","448","CHOA CHU KANG AVE 4",143,"Maisonette",580000,"448%20CHOA%20CHU%20KANG%20AVE%204","1.3802230684671202","103.737346540576"
"3202",3202,2019,"CHOA CHU KANG","EXECUTIVE","453","CHOA CHU KANG AVE 4",142,"Premium Apartment",480000,"453%20CHOA%20CHU%20KANG%20AVE%204","1.37997802767877","103.73490597125999"
"3203",3203,2019,"CHOA CHU KANG","EXECUTIVE","457","CHOA CHU KANG AVE 4",142,"Premium Apartment",5e+05,"457%20CHOA%20CHU%20KANG%20AVE%204","1.3786354527175801","103.736186811602"
"3204",3204,2019,"CHOA CHU KANG","EXECUTIVE","458","CHOA CHU KANG AVE 4",142,"Premium Apartment",510000,"458%20CHOA%20CHU%20KANG%20AVE%204","1.37810129875027","103.73600232931"
"3205",3205,2019,"CHOA CHU KANG","EXECUTIVE","525","CHOA CHU KANG ST 51",142,"Apartment",426666.666666667,"525%20CHOA%20CHU%20KANG%20ST%2051","1.3915068917814601","103.74153865326099"
"3206",3206,2019,"CHOA CHU KANG","EXECUTIVE","526","CHOA CHU KANG ST 51",142,"Apartment",405000,"526%20CHOA%20CHU%20KANG%20ST%2051","1.3913540542724299","103.74189333792"
"3207",3207,2019,"CHOA CHU KANG","EXECUTIVE","528","CHOA CHU KANG ST 51",149,"Apartment",468000,"528%20CHOA%20CHU%20KANG%20ST%2051","1.39241245545519","103.74154895979"
"3208",3208,2019,"CHOA CHU KANG","EXECUTIVE","529","CHOA CHU KANG ST 51",143,"Apartment",395000,"529%20CHOA%20CHU%20KANG%20ST%2051","1.39219218072532","103.742143506429"
"3209",3209,2019,"CHOA CHU KANG","EXECUTIVE","529","CHOA CHU KANG ST 51",147,"Apartment",392000,"529%20CHOA%20CHU%20KANG%20ST%2051","1.39219218072532","103.742143506429"
"3210",3210,2019,"CHOA CHU KANG","EXECUTIVE","530","CHOA CHU KANG ST 51",143,"Apartment",450000,"530%20CHOA%20CHU%20KANG%20ST%2051","1.3926800750271398","103.741839276777"
"3211",3211,2019,"CHOA CHU KANG","EXECUTIVE","553","CHOA CHU KANG NTH 6",146,"Apartment",455000,"553%20CHOA%20CHU%20KANG%20NTH%206","1.39587133966081","103.743519194378"
"3212",3212,2019,"CHOA CHU KANG","EXECUTIVE","554","CHOA CHU KANG NTH 6",145,"Apartment",550000,"554%20CHOA%20CHU%20KANG%20NTH%206","1.39621153620285","103.74311302806"
"3213",3213,2019,"CHOA CHU KANG","EXECUTIVE","554","CHOA CHU KANG NTH 6",148,"Apartment",495000,"554%20CHOA%20CHU%20KANG%20NTH%206","1.39621153620285","103.74311302806"
"3214",3214,2019,"CHOA CHU KANG","EXECUTIVE","556","CHOA CHU KANG NTH 6",146,"Apartment",538000,"556%20CHOA%20CHU%20KANG%20NTH%206","1.39577216416704","103.743789183815"
"3215",3215,2019,"CHOA CHU KANG","EXECUTIVE","557","CHOA CHU KANG NTH 6",146,"Apartment",521750,"557%20CHOA%20CHU%20KANG%20NTH%206","1.3955699095205603","103.744332777955"
"3216",3216,2019,"CHOA CHU KANG","EXECUTIVE","559","CHOA CHU KANG NTH 6",146,"Apartment",472000,"559%20CHOA%20CHU%20KANG%20NTH%206","1.3959245457619198","103.744757449202"
"3217",3217,2019,"CHOA CHU KANG","EXECUTIVE","561","CHOA CHU KANG NTH 6",146,"Apartment",5e+05,"561%20CHOA%20CHU%20KANG%20NTH%206","1.39632645332414","103.74495717162701"
"3218",3218,2019,"CHOA CHU KANG","EXECUTIVE","601","CHOA CHU KANG ST 62",146,"Maisonette",580000,"601%20CHOA%20CHU%20KANG%20ST%2062","1.3969336307861","103.74492173663201"
"3219",3219,2019,"CHOA CHU KANG","EXECUTIVE","602","CHOA CHU KANG ST 62",145,"Apartment",468000,"602%20CHOA%20CHU%20KANG%20ST%2062","1.39756597444873","103.74445565476299"
"3220",3220,2019,"CHOA CHU KANG","EXECUTIVE","603","CHOA CHU KANG ST 62",147,"Apartment",502000,"603%20CHOA%20CHU%20KANG%20ST%2062","1.39787825146929","103.744363385914"
"3221",3221,2019,"CHOA CHU KANG","EXECUTIVE","605","CHOA CHU KANG ST 62",145,"Apartment",530000,"605%20CHOA%20CHU%20KANG%20ST%2062","1.3981061173023501","103.74355591874901"
"3222",3222,2019,"CHOA CHU KANG","EXECUTIVE","606","CHOA CHU KANG ST 62",145,"Apartment",505000,"606%20CHOA%20CHU%20KANG%20ST%2062","1.3984357259171","103.743819552032"
"3223",3223,2019,"CHOA CHU KANG","EXECUTIVE","606","CHOA CHU KANG ST 62",147,"Apartment",540000,"606%20CHOA%20CHU%20KANG%20ST%2062","1.3984357259171","103.743819552032"
"3224",3224,2019,"CHOA CHU KANG","EXECUTIVE","631","CHOA CHU KANG NTH 6",142,"Premium Apartment",560000,"631%20CHOA%20CHU%20KANG%20NTH%206","1.39660961102947","103.74810517463499"
"3225",3225,2019,"CHOA CHU KANG","EXECUTIVE","640","CHOA CHU KANG ST 64",145,"Premium Apartment",657500,"640%20CHOA%20CHU%20KANG%20ST%2064","1.39780253841647","103.749623257764"
"3226",3226,2019,"CHOA CHU KANG","EXECUTIVE","659","CHOA CHU KANG CRES",140,"Premium Apartment",510000,"659%20CHOA%20CHU%20KANG%20CRES","1.4010703157067799","103.749064212911"
"3227",3227,2019,"CHOA CHU KANG","EXECUTIVE","690B","CHOA CHU KANG CRES",125,"Apartment",457500,"690B%20CHOA%20CHU%20KANG%20CRES","1.40318377742926","103.751873055849"
"3228",3228,2019,"CHOA CHU KANG","EXECUTIVE","753","CHOA CHU KANG NTH 5",145,"Apartment",565000,"753%20CHOA%20CHU%20KANG%20NTH%205","1.39234090627862","103.746943594779"
"3229",3229,2019,"CHOA CHU KANG","EXECUTIVE","753","CHOA CHU KANG NTH 5",147,"Apartment",550444,"753%20CHOA%20CHU%20KANG%20NTH%205","1.39234090627862","103.746943594779"
"3230",3230,2019,"CHOA CHU KANG","EXECUTIVE","754","CHOA CHU KANG NTH 5",154,"Apartment",565000,"754%20CHOA%20CHU%20KANG%20NTH%205","1.3927956140699598","103.746603051441"
"3231",3231,2019,"CHOA CHU KANG","EXECUTIVE","755","CHOA CHU KANG NTH 5",151,"Apartment",535000,"755%20CHOA%20CHU%20KANG%20NTH%205","1.39236668753261","103.74598480426901"
"3232",3232,2019,"CHOA CHU KANG","EXECUTIVE","755","CHOA CHU KANG NTH 5",154,"Apartment",465000,"755%20CHOA%20CHU%20KANG%20NTH%205","1.39236668753261","103.74598480426901"
"3233",3233,2019,"CHOA CHU KANG","EXECUTIVE","756","CHOA CHU KANG NTH 5",147,"Apartment",542000,"756%20CHOA%20CHU%20KANG%20NTH%205","1.3924877567276202","103.74567871467801"
"3234",3234,2019,"CHOA CHU KANG","EXECUTIVE","758","CHOA CHU KANG NTH 5",153,"Maisonette",580000,"758%20CHOA%20CHU%20KANG%20NTH%205","1.39317151524526","103.746133684219"
"3235",3235,2019,"CHOA CHU KANG","EXECUTIVE","764","CHOA CHU KANG NTH 5",144,"Maisonette",580000,"764%20CHOA%20CHU%20KANG%20NTH%205","1.3931812966075101","103.74913495353"
"3236",3236,2019,"CHOA CHU KANG","EXECUTIVE","764","CHOA CHU KANG NTH 5",157,"Maisonette",620000,"764%20CHOA%20CHU%20KANG%20NTH%205","1.3931812966075101","103.74913495353"
"3237",3237,2019,"CHOA CHU KANG","EXECUTIVE","768","CHOA CHU KANG ST 54",144,"Maisonette",610000,"768%20CHOA%20CHU%20KANG%20ST%2054","1.3941265277552","103.749961592812"
"3238",3238,2019,"CLEMENTI","2 ROOM","344","CLEMENTI AVE 5",44,"Improved",216666.666666667,"344%20CLEMENTI%20AVE%205","1.31812073993324","103.769604434858"
"3239",3239,2019,"CLEMENTI","2 ROOM","418","CLEMENTI AVE 1",49,"Model A",285000,"418%20CLEMENTI%20AVE%201","1.31017571904179","103.77000324485"
"3240",3240,2019,"CLEMENTI","2 ROOM","418","CLEMENTI AVE 1",50,"Model A",324000,"418%20CLEMENTI%20AVE%201","1.31017571904179","103.77000324485"
"3241",3241,2019,"CLEMENTI","2 ROOM","423","CLEMENTI AVE 1",50,"Model A",378000,"423%20CLEMENTI%20AVE%201","1.30945612208307","103.769918822857"
"3242",3242,2019,"CLEMENTI","3 ROOM","105","CLEMENTI ST 12",81,"New Generation",415000,"105%20CLEMENTI%20ST%2012","1.3227117902881498","103.76988810369"
"3243",3243,2019,"CLEMENTI","3 ROOM","109","CLEMENTI ST 11",67,"New Generation",315000,"109%20CLEMENTI%20ST%2011","1.3219806765556101","103.770776117357"
"3244",3244,2019,"CLEMENTI","3 ROOM","109","CLEMENTI ST 11",81,"New Generation",375000,"109%20CLEMENTI%20ST%2011","1.3219806765556101","103.770776117357"
"3245",3245,2019,"CLEMENTI","3 ROOM","303","CLEMENTI AVE 4",67,"New Generation",287666.666666667,"303%20CLEMENTI%20AVE%204","1.32132947666691","103.764815932724"
"3246",3246,2019,"CLEMENTI","3 ROOM","304","CLEMENTI AVE 4",67,"New Generation",315000,"304%20CLEMENTI%20AVE%204","1.3209205726035","103.764859212465"
"3247",3247,2019,"CLEMENTI","3 ROOM","304","CLEMENTI AVE 4",82,"New Generation",378000,"304%20CLEMENTI%20AVE%204","1.3209205726035","103.764859212465"
"3248",3248,2019,"CLEMENTI","3 ROOM","305","CLEMENTI AVE 4",67,"New Generation",305250,"305%20CLEMENTI%20AVE%204","1.3220610886065","103.76601401343001"
"3249",3249,2019,"CLEMENTI","3 ROOM","306","CLEMENTI AVE 4",67,"New Generation",318000,"306%20CLEMENTI%20AVE%204","1.3212383242936798","103.765901268051"
"3250",3250,2019,"CLEMENTI","3 ROOM","307","CLEMENTI AVE 4",67,"New Generation",299333.333333333,"307%20CLEMENTI%20AVE%204","1.32141589663501","103.76710548935"
"3251",3251,2019,"CLEMENTI","3 ROOM","308","CLEMENTI AVE 4",67,"New Generation",299540,"308%20CLEMENTI%20AVE%204","1.32105185036524","103.766910446634"
"3252",3252,2019,"CLEMENTI","3 ROOM","309","CLEMENTI AVE 4",67,"New Generation",305000,"309%20CLEMENTI%20AVE%204","1.3205240793283999","103.766377598785"
"3253",3253,2019,"CLEMENTI","3 ROOM","310","CLEMENTI AVE 4",67,"New Generation",313000,"310%20CLEMENTI%20AVE%204","1.32027016006354","103.765944899873"
"3254",3254,2019,"CLEMENTI","3 ROOM","319","CLEMENTI AVE 4",67,"New Generation",340800,"319%20CLEMENTI%20AVE%204","1.3173802373738301","103.764787022864"
"3255",3255,2019,"CLEMENTI","3 ROOM","320","CLEMENTI AVE 4",67,"New Generation",345000,"320%20CLEMENTI%20AVE%204","1.31690134376102","103.76531071522801"
"3256",3256,2019,"CLEMENTI","3 ROOM","326","CLEMENTI AVE 5",67,"New Generation",337500,"326%20CLEMENTI%20AVE%205","1.3144308163643401","103.766358328432"
"3257",3257,2019,"CLEMENTI","3 ROOM","326","CLEMENTI AVE 5",72,"New Generation",350000,"326%20CLEMENTI%20AVE%205","1.3144308163643401","103.766358328432"
"3258",3258,2019,"CLEMENTI","3 ROOM","327","CLEMENTI AVE 5",67,"New Generation",355000,"327%20CLEMENTI%20AVE%205","1.3139832515657","103.766533052946"
"3259",3259,2019,"CLEMENTI","3 ROOM","327","CLEMENTI AVE 5",82,"New Generation",415000,"327%20CLEMENTI%20AVE%205","1.3139832515657","103.766533052946"
"3260",3260,2019,"CLEMENTI","3 ROOM","328","CLEMENTI AVE 2",67,"New Generation",315000,"328%20CLEMENTI%20AVE%202","1.3139916147653798","103.76708900397699"
"3261",3261,2019,"CLEMENTI","3 ROOM","329","CLEMENTI AVE 2",67,"New Generation",331666.666666667,"329%20CLEMENTI%20AVE%202","1.31306718149222","103.767339299757"
"3262",3262,2019,"CLEMENTI","3 ROOM","329","CLEMENTI AVE 2",82,"New Generation",370000,"329%20CLEMENTI%20AVE%202","1.31306718149222","103.767339299757"
"3263",3263,2019,"CLEMENTI","3 ROOM","331","CLEMENTI AVE 2",67,"New Generation",322000,"331%20CLEMENTI%20AVE%202","1.31413785421483","103.767942210615"
"3264",3264,2019,"CLEMENTI","3 ROOM","334","CLEMENTI AVE 2",67,"New Generation",307500,"334%20CLEMENTI%20AVE%202","1.31518502692041","103.768432708555"
"3265",3265,2019,"CLEMENTI","3 ROOM","335","CLEMENTI AVE 2",67,"New Generation",360000,"335%20CLEMENTI%20AVE%202","1.3169941118235902","103.768506615632"
"3266",3266,2019,"CLEMENTI","3 ROOM","339","CLEMENTI AVE 5",67,"New Generation",285000,"339%20CLEMENTI%20AVE%205","1.3196631671616799","103.76913983966499"
"3267",3267,2019,"CLEMENTI","3 ROOM","341","CLEMENTI AVE 5",67,"New Generation",266666.666666667,"341%20CLEMENTI%20AVE%205","1.3191205308600702","103.769057716535"
"3268",3268,2019,"CLEMENTI","3 ROOM","343","CLEMENTI AVE 5",67,"New Generation",284500,"343%20CLEMENTI%20AVE%205","1.3179085257314398","103.770934449602"
"3269",3269,2019,"CLEMENTI","3 ROOM","345","CLEMENTI AVE 5",67,"New Generation",277000,"345%20CLEMENTI%20AVE%205","1.31770281154052","103.769076731999"
"3270",3270,2019,"CLEMENTI","3 ROOM","346","CLEMENTI AVE 5",82,"New Generation",350000,"346%20CLEMENTI%20AVE%205","1.3170165514241001","103.770055178868"
"3271",3271,2019,"CLEMENTI","3 ROOM","351","CLEMENTI AVE 2",67,"New Generation",299000,"351%20CLEMENTI%20AVE%202","1.31535006995344","103.77086137751199"
"3272",3272,2019,"CLEMENTI","3 ROOM","352","CLEMENTI AVE 2",67,"New Generation",255000,"352%20CLEMENTI%20AVE%202","1.3142786022734099","103.771350557894"
"3273",3273,2019,"CLEMENTI","3 ROOM","354","CLEMENTI AVE 2",67,"New Generation",280000,"354%20CLEMENTI%20AVE%202","1.3135304106234298","103.77085984093901"
"3274",3274,2019,"CLEMENTI","3 ROOM","362","CLEMENTI AVE 2",67,"New Generation",290000,"362%20CLEMENTI%20AVE%202","1.31271692776985","103.769902553813"
"3275",3275,2019,"CLEMENTI","3 ROOM","362","CLEMENTI AVE 2",81,"New Generation",383000,"362%20CLEMENTI%20AVE%202","1.31271692776985","103.769902553813"
"3276",3276,2019,"CLEMENTI","3 ROOM","362","CLEMENTI AVE 2",82,"New Generation",335000,"362%20CLEMENTI%20AVE%202","1.31271692776985","103.769902553813"
"3277",3277,2019,"CLEMENTI","3 ROOM","363","CLEMENTI AVE 2",81,"New Generation",375000,"363%20CLEMENTI%20AVE%202","1.31282068300245","103.768916982632"
"3278",3278,2019,"CLEMENTI","3 ROOM","364","CLEMENTI AVE 2",67,"New Generation",343333.333333333,"364%20CLEMENTI%20AVE%202","1.31240641918891","103.768752275192"
"3279",3279,2019,"CLEMENTI","3 ROOM","365","CLEMENTI AVE 2",67,"New Generation",352000,"365%20CLEMENTI%20AVE%202","1.31229978905862","103.769943830728"
"3280",3280,2019,"CLEMENTI","3 ROOM","365","CLEMENTI AVE 2",81,"New Generation",335000,"365%20CLEMENTI%20AVE%202","1.31229978905862","103.769943830728"
"3281",3281,2019,"CLEMENTI","3 ROOM","366","CLEMENTI AVE 2",61,"Model A",371500,"366%20CLEMENTI%20AVE%202","1.3125495355344499","103.771676380482"
"3282",3282,2019,"CLEMENTI","3 ROOM","371","CLEMENTI AVE 4",68,"New Generation",306000,"371%20CLEMENTI%20AVE%204","1.32057465713361","103.768211873157"
"3283",3283,2019,"CLEMENTI","3 ROOM","374","CLEMENTI AVE 4",68,"New Generation",330888,"374%20CLEMENTI%20AVE%204","1.3191261858719598","103.76698365339399"
"3284",3284,2019,"CLEMENTI","3 ROOM","375","CLEMENTI AVE 4",67,"New Generation",325000,"375%20CLEMENTI%20AVE%204","1.31849298732444","103.766701647482"
"3285",3285,2019,"CLEMENTI","3 ROOM","375","CLEMENTI AVE 4",82,"New Generation",405000,"375%20CLEMENTI%20AVE%204","1.31849298732444","103.766701647482"
"3286",3286,2019,"CLEMENTI","3 ROOM","376","CLEMENTI AVE 4",67,"New Generation",345629.333333333,"376%20CLEMENTI%20AVE%204","1.3181000647741798","103.766692603667"
"3287",3287,2019,"CLEMENTI","3 ROOM","376","CLEMENTI AVE 4",81,"New Generation",397000,"376%20CLEMENTI%20AVE%204","1.3181000647741798","103.766692603667"
"3288",3288,2019,"CLEMENTI","3 ROOM","377","CLEMENTI AVE 5",81,"New Generation",343000,"377%20CLEMENTI%20AVE%205","1.31756398951143","103.767975202583"
"3289",3289,2019,"CLEMENTI","3 ROOM","377","CLEMENTI AVE 5",82,"New Generation",343000,"377%20CLEMENTI%20AVE%205","1.31756398951143","103.767975202583"
"3290",3290,2019,"CLEMENTI","3 ROOM","379","CLEMENTI AVE 5",67,"New Generation",315000,"379%20CLEMENTI%20AVE%205","1.31797801720799","103.76783151840401"
"3291",3291,2019,"CLEMENTI","3 ROOM","380","CLEMENTI AVE 5",68,"New Generation",260000,"380%20CLEMENTI%20AVE%205","1.3183442905042602","103.767572030573"
"3292",3292,2019,"CLEMENTI","3 ROOM","417","CLEMENTI AVE 1",73,"Model A",501500,"417%20CLEMENTI%20AVE%201","1.31022566649473","103.77090184717899"
"3293",3293,2019,"CLEMENTI","3 ROOM","418","CLEMENTI AVE 1",70,"Model A",523000,"418%20CLEMENTI%20AVE%201","1.31017571904179","103.77000324485"
"3294",3294,2019,"CLEMENTI","3 ROOM","420","CLEMENTI AVE 1",74,"Model A",565000,"420%20CLEMENTI%20AVE%201","1.3100454897646499","103.76912384559401"
"3295",3295,2019,"CLEMENTI","3 ROOM","421","CLEMENTI AVE 1",73,"Model A",513000,"421%20CLEMENTI%20AVE%201","1.3090979870290802","103.76835591305401"
"3296",3296,2019,"CLEMENTI","3 ROOM","421","CLEMENTI AVE 1",74,"Model A",520250,"421%20CLEMENTI%20AVE%201","1.3090979870290802","103.76835591305401"
"3297",3297,2019,"CLEMENTI","3 ROOM","423","CLEMENTI AVE 1",75,"Model A",475000,"423%20CLEMENTI%20AVE%201","1.30945612208307","103.769918822857"
"3298",3298,2019,"CLEMENTI","3 ROOM","424","CLEMENTI AVE 1",73,"Model A",516944,"424%20CLEMENTI%20AVE%201","1.30954013201633","103.770500847759"
"3299",3299,2019,"CLEMENTI","3 ROOM","424","CLEMENTI AVE 1",75,"Model A",515000,"424%20CLEMENTI%20AVE%201","1.30954013201633","103.770500847759"
"3300",3300,2019,"CLEMENTI","3 ROOM","426","CLEMENTI AVE 3",67,"New Generation",405000,"426%20CLEMENTI%20AVE%203","1.31158040643013","103.76421127977699"
"3301",3301,2019,"CLEMENTI","3 ROOM","428","CLEMENTI AVE 3",67,"New Generation",325000,"428%20CLEMENTI%20AVE%203","1.31251199063401","103.763268836507"
"3302",3302,2019,"CLEMENTI","3 ROOM","429","CLEMENTI AVE 3",67,"New Generation",360000,"429%20CLEMENTI%20AVE%203","1.3129121887083202","103.762860973019"
"3303",3303,2019,"CLEMENTI","3 ROOM","430","CLEMENTI AVE 3",67,"New Generation",395000,"430%20CLEMENTI%20AVE%203","1.31329277085705","103.76255304223601"
"3304",3304,2019,"CLEMENTI","3 ROOM","434","CLEMENTI AVE 3",67,"New Generation",376500,"434%20CLEMENTI%20AVE%203","1.31456889716042","103.76161260319901"
"3305",3305,2019,"CLEMENTI","3 ROOM","506","WEST COAST DR",67,"New Generation",293000,"506%20WEST%20COAST%20DR","1.3125169694045902","103.760867377122"
"3306",3306,2019,"CLEMENTI","3 ROOM","506","WEST COAST DR",82,"New Generation",320000,"506%20WEST%20COAST%20DR","1.3125169694045902","103.760867377122"
"3307",3307,2019,"CLEMENTI","3 ROOM","507","WEST COAST DR",67,"New Generation",284000,"507%20WEST%20COAST%20DR","1.3120796890233701","103.760802118745"
"3308",3308,2019,"CLEMENTI","3 ROOM","508","WEST COAST DR",67,"New Generation",258333.333333333,"508%20WEST%20COAST%20DR","1.3116597352380701","103.761761494233"
"3309",3309,2019,"CLEMENTI","3 ROOM","509","WEST COAST DR",67,"New Generation",250000,"509%20WEST%20COAST%20DR","1.31115775820739","103.76101753766899"
"3310",3310,2019,"CLEMENTI","3 ROOM","509","WEST COAST DR",82,"New Generation",295000,"509%20WEST%20COAST%20DR","1.31115775820739","103.76101753766899"
"3311",3311,2019,"CLEMENTI","3 ROOM","510","WEST COAST DR",82,"New Generation",265000,"510%20WEST%20COAST%20DR","1.31082250334148","103.76080595874201"
"3312",3312,2019,"CLEMENTI","3 ROOM","602","CLEMENTI WEST ST 1",67,"New Generation",277200,"602%20CLEMENTI%20WEST%20ST%201","1.30512415125824","103.76630097214199"
"3313",3313,2019,"CLEMENTI","3 ROOM","607","CLEMENTI WEST ST 1",67,"New Generation",261666.666666667,"607%20CLEMENTI%20WEST%20ST%201","1.3042359248183701","103.76785339614"
"3314",3314,2019,"CLEMENTI","3 ROOM","608","CLEMENTI WEST ST 1",67,"New Generation",315888,"608%20CLEMENTI%20WEST%20ST%201","1.3043411025732399","103.766529796163"
"3315",3315,2019,"CLEMENTI","3 ROOM","610","CLEMENTI WEST ST 1",74,"Model A",272333.333333333,"610%20CLEMENTI%20WEST%20ST%201","1.30454704525518","103.76877361790702"
"3316",3316,2019,"CLEMENTI","3 ROOM","611","CLEMENTI WEST ST 1",74,"Model A",240666.666666667,"611%20CLEMENTI%20WEST%20ST%201","1.3036973994055199","103.769476900942"
"3317",3317,2019,"CLEMENTI","3 ROOM","612","CLEMENTI WEST ST 1",74,"Model A",311962.666666667,"612%20CLEMENTI%20WEST%20ST%201","1.30344219853701","103.76863336552499"
"3318",3318,2019,"CLEMENTI","3 ROOM","701","WEST COAST RD",67,"New Generation",270666.666666667,"701%20WEST%20COAST%20RD","1.30761194155052","103.761376368247"
"3319",3319,2019,"CLEMENTI","3 ROOM","702","WEST COAST RD",67,"New Generation",267750,"702%20WEST%20COAST%20RD","1.30726692567513","103.76110774885599"
"3320",3320,2019,"CLEMENTI","3 ROOM","702","WEST COAST RD",82,"New Generation",3e+05,"702%20WEST%20COAST%20RD","1.30726692567513","103.76110774885599"
"3321",3321,2019,"CLEMENTI","3 ROOM","703","WEST COAST RD",67,"New Generation",259500,"703%20WEST%20COAST%20RD","1.30674896245196","103.76063358053499"
"3322",3322,2019,"CLEMENTI","3 ROOM","703","WEST COAST RD",82,"New Generation",260000,"703%20WEST%20COAST%20RD","1.30674896245196","103.76063358053499"
"3323",3323,2019,"CLEMENTI","3 ROOM","704","WEST COAST RD",67,"New Generation",249000,"704%20WEST%20COAST%20RD","1.3063475062202","103.760538027126"
"3324",3324,2019,"CLEMENTI","3 ROOM","705","CLEMENTI WEST ST 2",67,"New Generation",248333.333333333,"705%20CLEMENTI%20WEST%20ST%202","1.30566420848829","103.760650698612"
"3325",3325,2019,"CLEMENTI","3 ROOM","706","CLEMENTI WEST ST 2",68,"New Generation",259500,"706%20CLEMENTI%20WEST%20ST%202","1.3067607602865299","103.76236313697599"
"3326",3326,2019,"CLEMENTI","3 ROOM","710","CLEMENTI WEST ST 2",68,"New Generation",256500,"710%20CLEMENTI%20WEST%20ST%202","1.30628911866016","103.76151810816"
"3327",3327,2019,"CLEMENTI","3 ROOM","711","CLEMENTI WEST ST 2",67,"New Generation",244800,"711%20CLEMENTI%20WEST%20ST%202","1.30484423498147","103.76110706384"
"3328",3328,2019,"CLEMENTI","3 ROOM","713","CLEMENTI WEST ST 2",67,"New Generation",270000,"713%20CLEMENTI%20WEST%20ST%202","1.3041278418713","103.762206285308"
"3329",3329,2019,"CLEMENTI","3 ROOM","714","CLEMENTI WEST ST 2",67,"New Generation",252333.333333333,"714%20CLEMENTI%20WEST%20ST%202","1.30430341306692","103.761682084014"
"3330",3330,2019,"CLEMENTI","3 ROOM","715","CLEMENTI WEST ST 2",68,"New Generation",244000,"715%20CLEMENTI%20WEST%20ST%202","1.30315360303877","103.76194367594299"
"3331",3331,2019,"CLEMENTI","3 ROOM","715","CLEMENTI WEST ST 2",82,"New Generation",318000,"715%20CLEMENTI%20WEST%20ST%202","1.30315360303877","103.76194367594299"
"3332",3332,2019,"CLEMENTI","3 ROOM","728","CLEMENTI WEST ST 2",68,"New Generation",268250,"728%20CLEMENTI%20WEST%20ST%202","1.3052020675903","103.76383336892201"
"3333",3333,2019,"CLEMENTI","3 ROOM","728","CLEMENTI WEST ST 2",82,"New Generation",353888,"728%20CLEMENTI%20WEST%20ST%202","1.3052020675903","103.76383336892201"
"3334",3334,2019,"CLEMENTI","3 ROOM","729","CLEMENTI WEST ST 2",68,"New Generation",283000,"729%20CLEMENTI%20WEST%20ST%202","1.30492724290308","103.763519401903"
"3335",3335,2019,"CLEMENTI","3 ROOM","729","CLEMENTI WEST ST 2",82,"New Generation",340000,"729%20CLEMENTI%20WEST%20ST%202","1.30492724290308","103.763519401903"
"3336",3336,2019,"CLEMENTI","3 ROOM","730","CLEMENTI WEST ST 2",68,"New Generation",280000,"730%20CLEMENTI%20WEST%20ST%202","1.30477715312504","103.76312197070699"
"3337",3337,2019,"CLEMENTI","3 ROOM","731","CLEMENTI WEST ST 2",68,"New Generation",245000,"731%20CLEMENTI%20WEST%20ST%202","1.30440046544573","103.762746222568"
"3338",3338,2019,"CLEMENTI","3 ROOM","731","CLEMENTI WEST ST 2",82,"New Generation",318000,"731%20CLEMENTI%20WEST%20ST%202","1.30440046544573","103.762746222568"
